# Time,     Simple,     Modified,   Improved,  T_exact
44.200000	111.470197	111.532616	111.532616	110.970065
44.300000	111.412846	111.475097	111.475097	110.915351
44.400000	111.355782	111.417865	111.417865	110.860911
44.500000	111.299003	111.360919	111.360919	110.806742
44.600000	111.242508	111.304256	111.304256	110.752843
44.700000	111.186295	111.247876	111.247876	110.699213
44.800000	111.130364	111.191777	111.191777	110.645850
44.900000	111.074712	111.135958	111.135958	110.592754
45.000000	111.019339	111.080418	111.080418	110.539922
45.100000	110.964242	111.025154	111.025154	110.487354
45.200000	110.909421	110.970166	110.970166	110.435048
45.300000	110.854874	110.915453	110.915453	110.383003
45.400000	110.800599	110.861012	110.861012	110.331218
45.500000	110.746596	110.806842	110.806842	110.279691
45.600000	110.692863	110.752943	110.752943	110.228421
45.700000	110.639399	110.699313	110.699313	110.177406
45.800000	110.586202	110.645950	110.645950	110.126646
45.900000	110.533271	110.592853	110.592853	110.076139
46.000000	110.480605	110.540022	110.540022	110.025884
46.100000	110.428202	110.487453	110.487453	109.975880
46.200000	110.376061	110.435147	110.435147	109.926125
46.300000	110.324180	110.383102	110.383102	109.876618
46.400000	110.272559	110.331316	110.331316	109.827359
46.500000	110.221197	110.279789	110.279789	109.778344
46.600000	110.170091	110.228518	110.228518	109.729575
46.700000	110.119240	110.177503	110.177503	109.681048
46.800000	110.068644	110.126743	110.126743	109.632764
46.900000	110.018301	110.076236	110.076236	109.584720
47.000000	109.968209	110.025981	110.025981	109.536916
47.100000	109.918368	109.975976	109.975976	109.489351
47.200000	109.868776	109.926221	109.926221	109.442022
47.300000	109.819432	109.876714	109.876714	109.394930
47.400000	109.770335	109.827454	109.827454	109.348073
47.500000	109.721484	109.778439	109.778439	109.301449
47.600000	109.672876	109.729670	109.729670	109.255058
47.700000	109.624512	109.681143	109.681143	109.208898
47.800000	109.576389	109.632858	109.632858	109.162968
47.900000	109.528507	109.584814	109.584814	109.117268
48.000000	109.480865	109.537010	109.537010	109.071795
48.100000	109.433460	109.489444	109.489444	109.026550
48.200000	109.386293	109.442116	109.442116	108.981529
48.300000	109.339362	109.395023	109.395023	108.936734
48.400000	109.292665	109.348165	109.348165	108.892162
48.500000	109.246202	109.301541	109.301541	108.847812
48.600000	109.199971	109.255150	109.255150	108.803683
48.700000	109.153971	109.208990	109.208990	108.759775
48.800000	109.108201	109.163060	109.163060	108.716085
48.900000	109.062660	109.117359	109.117359	108.672613
49.000000	109.017346	109.071886	109.071886	108.629359
49.100000	108.972260	109.026640	109.026640	108.586320
49.200000	108.927398	108.981620	108.981620	108.543495
49.300000	108.882761	108.936824	108.936824	108.500884
49.400000	108.838348	108.892252	108.892252	108.458486
49.500000	108.794156	108.847902	108.847902	108.416299
49.600000	108.750185	108.803773	108.803773	108.374323
49.700000	108.706434	108.759864	108.759864	108.332555
49.800000	108.662902	108.716174	108.716174	108.290997
49.900000	108.619588	108.672702	108.672702	108.249645
50.000000	108.576490	108.629447	108.629447	108.208500
50.100000	108.533607	108.586408	108.586408	108.167560
50.200000	108.490939	108.543583	108.543583	108.126824
50.300000	108.448484	108.500972	108.500972	108.086291
50.400000	108.406242	108.458573	108.458573	108.045961
50.500000	108.364211	108.416386	108.416386	108.005831
50.600000	108.322390	108.374409	108.374409	107.965902
50.700000	108.280778	108.332642	108.332642	107.926172
50.800000	108.239374	108.291083	108.291083	107.886640
50.900000	108.198177	108.249731	108.249731	107.847305
51.000000	108.157186	108.208586	108.208586	107.808167
51.100000	108.116400	108.167645	108.167645	107.769223
51.200000	108.075818	108.126909	108.126909	107.730474
51.300000	108.035439	108.086376	108.086376	107.691918
51.400000	107.995262	108.046045	108.046045	107.653555
